satisfaction_level	number_project	average_montly_hours	time_spend_company	salary	promotion_last_5years	left	Work_accident	last_evaluation	sales
0.66	4.0	254.0	2.0	medium	0	0	0	0.51	sales
0.98	4.0	154.0	6.0	medium	0	0	1	0.44	sales
0.56	5.0	248.0	3.0	medium	0	0	0	0.79	sales
0.97	3.0	154.0	8.0	medium	0	0	1	0.54	sales
0.72	3.0	242.0	8.0	medium	0	0	0	0.92	sales
0.74	4.0	194.0	8.0	medium	0	0	0	0.78	sales
0.2	5.0	261.0	8.0	medium	0	0	0	0.6	sales
0.73	3.0	245.0	8.0	medium	0	0	0	0.56	sales
0.76	3.0	247.0	3.0	low	0	0	0	0.79	sales
0.65	4.0	147.0	10.0	low	0	0	0	0.54	sales
0.66	3.0	139.0	10.0	low	0	0	1	0.5	sales
0.96	6.0	137.0	10.0	low	0	0	0	0.97	sales
0.57	4.0	177.0	8.0	low	0	0	0	0.55	sales
0.61	4.0	184.0	8.0	low	0	0	0	0.82	IT
0.57	3.0	212.0	8.0	low	0	0	0	0.69	product_mng
0.59	3.0	159.0	4.0	low	0	0	0	0.47	product_mng
0.92	4.0	178.0	3.0	low	0	0	0	0.68	product_mng
0.79	3.0	149.0	10.0	low	0	0	0	0.56	product_mng
0.95	4.0	223.0	10.0	low	0	0	0	0.66	IT
0.24	6.0	263.0	7.0	high	0	0	0	0.81	management
0.49	4.0	161.0	7.0	high	0	0	0	0.52	management
0.49	3.0	192.0	7.0	high	0	0	0	0.68	management
0.97	5.0	215.0	7.0	high	0	0	0	0.51	management
0.55	4.0	261.0	3.0	high	0	0	0	0.78	management
0.76	5.0	222.0	10.0	high	0	0	0	0.56	management
0.53	3.0	223.0	10.0	low	0	0	0	0.99	marketing
0.51	3.0	182.0	10.0	low	0	0	0	0.86	sales
0.57	2.0	204.0	10.0	low	0	0	0	0.93	accounting
0.58	3.0	195.0	10.0	low	0	0	0	0.91	support
0.6	4.0	146.0	10.0	low	0	0	0	0.98	technical
0.65	4.0	233.0	4.0	low	0	0	1	0.74	management
0.91	2.0	147.0	3.0	low	0	0	0	0.75	marketing
0.65	3.0	156.0	5.0	low	0	0	0	0.55	marketing
0.18	3.0	240.0	2.0	low	0	0	1	0.49	marketing
0.66	4.0	177.0	7.0	low	0	0	0	0.9	sales
0.78	3.0	135.0	7.0	medium	0	0	0	0.8	sales
0.82	5.0	178.0	7.0	medium	0	0	1	0.65	sales
0.54	3.0	190.0	7.0	medium	0	0	0	0.64	sales
0.95	3.0	240.0	7.0	medium	0	0	0	0.84	sales
0.65	4.0	172.0	3.0	medium	0	0	0	0.85	sales
0.83	3.0	271.0	7.0	medium	0	0	0	0.55	sales
0.15	5.0	188.0	7.0	medium	0	0	0	0.6	sales
0.59	4.0	197.0	7.0	medium	0	0	0	0.59	IT
0.99	5.0	151.0	3.0	medium	0	0	0	0.94	product_mng
0.76	3.0	263.0	3.0	medium	0	0	0	0.72	product_mng
0.64	2.0	223.0	3.0	medium	0	0	0	0.67	product_mng
0.95	4.0	151.0	3.0	medium	0	0	0	0.75	product_mng
0.53	3.0	191.0	3.0	high	0	0	0	0.66	IT
0.59	2.0	162.0	2.0	high	0	0	0	0.5	management
0.69	5.0	195.0	6.0	high	0	0	0	0.86	management
0.5	4.0	222.0	3.0	high	0	0	0	0.49	management
0.89	3.0	179.0	8.0	high	0	0	0	0.96	management
0.56	3.0	106.0	8.0	high	0	0	0	0.39	management
0.77	3.0	214.0	8.0	high	0	0	1	0.68	management
0.15	3.0	259.0	8.0	high	0	0	1	0.75	marketing
0.88	3.0	145.0	8.0	low	0	0	0	0.58	sales
0.89	4.0	153.0	3.0	low	0	0	0	0.86	accounting
0.65	2.0	117.0	10.0	low	0	0	1	0.52	support
0.58	3.0	207.0	10.0	low	0	0	0	0.99	technical
0.56	3.0	265.0	10.0	low	0	0	1	0.85	management
0.25	5.0	279.0	8.0	low	0	0	0	0.72	marketing
0.87	4.0	225.0	8.0	low	0	0	0	0.89	marketing
0.62	3.0	158.0	8.0	low	0	0	1	0.4	marketing
0.72	4.0	211.0	4.0	medium	0	0	0	0.75	sales
0.49	4.0	175.0	3.0	medium	0	0	0	0.94	sales
0.57	4.0	224.0	10.0	medium	0	0	0	0.91	sales
0.63	3.0	190.0	10.0	medium	0	0	0	0.65	sales
0.91	5.0	240.0	7.0	medium	0	0	0	0.63	sales
0.7	5.0	225.0	7.0	medium	0	0	0	0.68	sales
0.66	5.0	192.0	7.0	medium	0	0	0	0.95	sales
0.77	5.0	262.0	7.0	medium	0	0	0	0.48	IT
0.68	3.0	250.0	3.0	medium	0	0	1	0.97	product_mng
0.34	3.0	155.0	10.0	medium	0	0	0	0.46	product_mng
0.97	4.0	238.0	10.0	medium	0	0	1	0.64	product_mng
0.57	4.0	249.0	10.0	medium	0	0	0	0.75	product_mng
0.66	3.0	272.0	10.0	medium	0	0	0	0.65	IT
0.68	4.0	162.0	10.0	high	0	0	0	0.67	management
0.49	4.0	254.0	10.0	high	0	0	0	0.78	management
0.72	4.0	184.0	3.0	high	0	0	0	0.66	management
0.77	4.0	269.0	10.0	high	0	0	0	0.89	management
0.77	3.0	201.0	10.0	high	0	0	0	0.73	management
0.59	4.0	247.0	10.0	high	0	0	0	0.73	management
0.41	6.0	221.0	10.0	medium	0	0	0	0.67	marketing
0.94	5.0	247.0	10.0	medium	0	0	0	0.64	sales
0.91	4.0	135.0	10.0	medium	0	0	0	0.61	accounting
0.7	3.0	260.0	4.0	medium	0	0	1	0.84	support
0.51	3.0	188.0	3.0	high	0	0	0	0.52	technical
0.22	4.0	159.0	5.0	low	0	0	0	0.7	management
0.69	3.0	153.0	2.0	medium	0	0	0	0.65	marketing
0.2	5.0	167.0	7.0	medium	0	0	0	0.68	marketing
0.9	3.0	158.0	7.0	medium	0	0	0	0.85	marketing
0.76	3.0	180.0	7.0	medium	0	0	0	0.85	sales
0.88	3.0	211.0	7.0	medium	0	0	0	0.51	sales
0.31	4.0	104.0	7.0	medium	0	0	1	0.63	sales
0.17	6.0	174.0	3.0	medium	0	0	0	0.66	sales
0.91	3.0	195.0	7.0	medium	0	0	0	0.77	sales
0.97	5.0	211.0	7.0	medium	0	0	1	0.38	sales
0.61	5.0	232.0	7.0	medium	0	0	0	0.77	sales
0.74	5.0	216.0	3.0	low	0	0	0	0.67	sales
0.65	5.0	265.0	3.0	low	0	0	0	0.82	IT
0.87	5.0	184.0	3.0	low	0	0	0	0.73	product_mng
0.56	5.0	244.0	3.0	low	0	0	0	0.71	product_mng
0.78	4.0	202.0	3.0	low	0	0	0	0.69	product_mng
0.73	3.0	146.0	2.0	low	0	0	0	0.57	product_mng
0.66	4.0	161.0	6.0	low	0	0	0	0.78	IT
0.15	5.0	280.0	3.0	high	0	0	1	0.81	RandD
0.52	5.0	208.0	8.0	low	0	0	1	0.69	RandD
0.44	6.0	134.0	8.0	high	0	0	0	0.66	RandD
0.7	3.0	162.0	8.0	high	0	0	0	0.7	RandD
0.63	5.0	209.0	8.0	low	0	0	1	0.52	RandD
0.89	3.0	265.0	8.0	low	0	0	0	0.59	RandD
0.96	4.0	173.0	3.0	high	0	0	0	0.85	marketing
0.98	4.0	261.0	10.0	low	0	0	1	0.99	sales
0.62	3.0	204.0	10.0	medium	0	0	0	0.82	accounting
0.62	3.0	144.0	10.0	high	0	0	1	0.73	support
0.69	5.0	113.0	8.0	medium	0	0	0	0.43	technical
0.5	4.0	144.0	8.0	medium	0	0	0	0.91	management
0.71	5.0	140.0	8.0	medium	0	0	0	0.93	marketing
0.5	3.0	245.0	4.0	medium	0	0	0	0.68	marketing
0.93	3.0	188.0	3.0	high	0	0	0	0.6	marketing
0.95	5.0	199.0	10.0	medium	0	0	1	0.77	sales
0.17	6.0	154.0	10.0	medium	0	0	1	0.61	sales
0.92	4.0	138.0	7.0	medium	0	0	0	0.68	sales
0.64	3.0	147.0	7.0	high	0	0	0	0.48	sales
0.27	6.0	173.0	7.0	medium	0	0	0	0.42	sales
0.66	3.0	223.0	7.0	high	0	0	0	0.87	sales
0.59	3.0	200.0	3.0	low	0	0	0	0.69	sales
0.93	4.0	189.0	10.0	medium	0	0	0	0.98	sales
0.58	5.0	133.0	10.0	medium	0	0	0	0.67	technical
0.96	3.0	160.0	10.0	medium	0	0	0	0.6	support
0.69	3.0	153.0	10.0	medium	0	0	0	0.85	support
0.41	4.0	142.0	10.0	low	0	0	1	0.38	support
0.36	3.0	167.0	10.0	low	0	0	0	0.41	support
0.71	4.0	227.0	2.0	low	0	0	0	0.78	support
0.94	4.0	144.0	4.0	low	0	0	0	0.9	support
0.51	4.0	140.0	3.0	low	0	0	0	0.76	support
0.83	4.0	220.0	3.0	low	0	0	1	0.48	support
0.22	3.0	180.0	3.0	low	0	0	0	0.62	support
0.66	4.0	173.0	4.0	low	0	0	0	0.89	support
0.14	3.0	179.0	5.0	low	0	0	0	0.58	support
0.16	5.0	137.0	5.0	low	0	0	1	0.96	technical
0.81	3.0	165.0	3.0	high	0	0	0	0.78	technical
0.73	3.0	177.0	3.0	low	0	0	0	0.94	technical
0.7	5.0	168.0	3.0	low	0	0	0	0.58	management
0.62	3.0	245.0	4.0	low	0	0	0	0.73	IT
0.5	5.0	258.0	2.0	low	0	0	0	0.83	IT
0.7	3.0	159.0	2.0	high	0	0	0	0.88	IT
0.53	3.0	163.0	3.0	low	0	0	1	0.73	IT
0.87	3.0	174.0	2.0	low	0	0	0	0.9	IT
0.59	3.0	214.0	2.0	low	0	0	1	0.6	product_mng
0.94	4.0	191.0	3.0	high	0	0	1	0.67	product_mng
0.2	5.0	272.0	5.0	low	0	0	0	0.53	product_mng
0.42	3.0	183.0	2.0	medium	0	0	0	0.44	product_mng
0.43	4.0	135.0	2.0	high	0	0	0	0.66	IT
0.43	6.0	154.0	2.0	high	0	0	0	0.76	management
0.77	5.0	238.0	3.0	high	0	0	0	0.86	management
0.76	2.0	235.0	3.0	high	0	0	0	0.98	management
0.82	3.0	215.0	4.0	high	0	0	0	0.9	management
0.75	5.0	234.0	2.0	high	0	0	0	0.66	management
0.63	4.0	187.0	3.0	high	0	0	0	0.98	management
0.51	3.0	133.0	3.0	medium	0	0	0	0.75	sales
0.23	3.0	123.0	5.0	medium	0	0	0	0.7	sales
0.77	4.0	202.0	3.0	medium	0	0	0	0.58	sales
0.54	4.0	140.0	3.0	medium	0	0	0	0.63	sales
0.63	4.0	182.0	3.0	high	0	0	1	0.85	sales
0.55	3.0	179.0	2.0	low	0	0	1	0.45	sales
0.31	3.0	150.0	3.0	medium	0	0	1	0.63	sales
0.98	4.0	151.0	3.0	medium	0	0	0	0.74	sales
0.16	6.0	117.0	7.0	medium	0	0	0	0.95	sales
0.54	3.0	156.0	7.0	medium	0	0	0	0.78	sales
0.73	3.0	211.0	7.0	medium	0	0	0	0.48	sales
0.16	6.0	286.0	7.0	medium	1	0	0	0.63	sales
0.57	5.0	233.0	7.0	medium	1	0	0	0.82	sales
0.88	4.0	222.0	3.0	medium	1	0	1	0.88	sales
0.95	4.0	258.0	7.0	medium	1	0	0	0.81	sales
0.93	5.0	231.0	7.0	high	1	0	0	0.7	sales
0.91	3.0	220.0	7.0	low	1	0	0	0.58	sales
0.77	4.0	134.0	3.0	low	1	0	0	0.82	sales
0.24	6.0	141.0	3.0	low	0	0	1	0.94	sales
0.74	5.0	160.0	3.0	high	0	0	1	0.74	sales
0.53	4.0	259.0	3.0	low	0	0	0	0.59	sales
0.89	5.0	232.0	3.0	low	0	0	0	0.77	sales
0.23	5.0	272.0	2.0	low	0	0	0	0.77	sales
0.69	3.0	215.0	6.0	high	0	0	0	0.66	sales
0.52	4.0	222.0	3.0	low	0	0	0	0.72	sales
0.9	3.0	244.0	8.0	low	0	0	0	0.58	sales
0.92	5.0	224.0	8.0	low	0	0	1	0.63	sales
0.72	5.0	200.0	8.0	low	0	0	1	0.59	sales
0.92	4.0	143.0	8.0	low	0	0	0	0.61	sales
0.79	5.0	238.0	8.0	low	0	0	0	0.86	sales
0.48	4.0	145.0	3.0	low	0	0	0	0.89	sales
0.27	4.0	108.0	10.0	medium	0	0	0	0.76	sales
0.67	3.0	247.0	10.0	medium	0	0	0	0.49	sales
0.48	3.0	213.0	10.0	medium	0	0	0	0.7	sales
0.99	4.0	209.0	8.0	medium	0	0	1	0.6	IT
0.49	4.0	240.0	8.0	medium	0	0	0	0.88	product_mng
0.39	3.0	100.0	8.0	medium	0	0	1	0.45	product_mng
0.99	4.0	265.0	4.0	medium	0	0	1	0.92	product_mng
0.78	3.0	209.0	3.0	medium	0	0	0	0.57	product_mng
0.5	3.0	154.0	10.0	medium	0	0	0	0.73	IT
0.61	5.0	230.0	10.0	high	0	0	0	0.79	management
0.88	4.0	208.0	7.0	high	1	0	0	0.6	management
0.44	2.0	141.0	7.0	high	1	0	1	0.44	management
0.73	3.0	262.0	7.0	high	1	0	1	0.78	management
0.58	4.0	206.0	7.0	high	1	0	0	0.84	management
0.74	3.0	166.0	3.0	high	1	0	1	0.98	management
0.32	4.0	117.0	10.0	medium	1	0	0	0.48	marketing
0.88	4.0	273.0	10.0	medium	0	0	0	0.83	sales
0.81	4.0	270.0	10.0	medium	0	0	0	0.9	accounting
0.59	3.0	138.0	10.0	low	0	0	0	0.92	support
0.79	3.0	235.0	10.0	low	0	0	0	0.65	technical
0.92	4.0	190.0	10.0	low	0	0	1	0.64	management
0.76	3.0	192.0	3.0	low	0	0	0	0.85	marketing
0.91	5.0	214.0	3.0	low	0	0	1	0.65	marketing
0.8	4.0	242.0	2.0	low	0	0	1	0.84	marketing
0.73	4.0	233.0	2.0	low	0	0	0	0.72	sales
0.88	3.0	218.0	4.0	low	0	0	0	0.53	sales
0.65	5.0	125.0	4.0	low	0	0	0	0.4	sales
0.84	4.0	178.0	2.0	low	0	0	0	0.5	sales
0.93	5.0	272.0	3.0	low	0	0	0	0.5	sales
0.64	3.0	265.0	4.0	low	0	0	0	0.6	sales
0.66	4.0	271.0	3.0	low	0	0	0	0.72	sales
0.76	3.0	179.0	3.0	low	0	0	1	0.56	sales
0.34	3.0	118.0	4.0	low	0	0	0	0.72	IT
0.48	4.0	196.0	5.0	low	0	0	0	0.8	product_mng
0.79	4.0	173.0	2.0	low	0	0	0	0.61	product_mng
0.82	4.0	156.0	3.0	low	0	0	0	0.67	product_mng
0.51	2.0	180.0	3.0	low	0	0	0	0.71	product_mng
0.84	4.0	263.0	3.0	low	0	0	0	0.78	IT
0.66	5.0	134.0	3.0	high	0	0	0	0.79	management
0.72	3.0	189.0	3.0	high	0	0	1	0.88	management
0.53	4.0	167.0	4.0	high	0	0	0	0.91	management
0.81	5.0	132.0	2.0	high	0	0	1	0.8	management
0.58	3.0	209.0	2.0	high	0	0	0	0.9	management
0.82	2.0	227.0	5.0	high	0	0	1	0.56	management
0.72	4.0	239.0	3.0	medium	0	0	0	0.99	marketing
0.9	4.0	172.0	4.0	medium	0	0	0	0.54	sales
0.98	3.0	188.0	4.0	medium	0	0	0	0.91	accounting
0.56	3.0	265.0	3.0	medium	0	0	0	0.74	support
0.77	3.0	153.0	3.0	medium	0	0	1	0.82	technical
0.61	4.0	242.0	2.0	medium	0	0	0	0.89	management
0.97	4.0	262.0	3.0	medium	1	0	1	0.61	marketing
0.64	3.0	246.0	2.0	high	1	0	0	0.55	marketing
0.99	4.0	211.0	2.0	low	1	0	0	0.97	marketing
0.61	3.0	145.0	4.0	medium	1	0	0	0.42	sales
0.72	4.0	256.0	3.0	medium	1	0	0	0.71	sales
0.67	2.0	245.0	2.0	medium	1	0	1	0.91	sales
0.9	3.0	151.0	3.0	medium	0	0	0	0.56	sales
0.9	4.0	245.0	2.0	low	0	0	0	0.73	sales
0.63	4.0	171.0	3.0	low	0	0	0	0.61	sales
0.64	3.0	252.0	2.0	low	0	0	0	0.88	sales
0.44	3.0	175.0	2.0	low	0	0	0	0.65	IT
0.64	4.0	210.0	3.0	low	0	0	0	0.94	product_mng
0.65	2.0	180.0	2.0	low	0	0	0	0.95	product_mng
0.69	5.0	103.0	5.0	low	0	0	0	0.9	product_mng
0.93	4.0	110.0	3.0	low	0	0	0	0.51	product_mng
0.73	5.0	184.0	3.0	low	0	0	0	0.9	IT
0.83	4.0	161.0	2.0	high	0	0	0	0.6	management
0.82	5.0	210.0	3.0	high	0	0	0	0.49	management
0.39	2.0	212.0	2.0	high	0	0	0	0.91	management
0.53	6.0	106.0	6.0	high	0	0	0	0.47	management
0.88	4.0	179.0	3.0	high	0	0	0	0.81	management
0.8	5.0	217.0	3.0	high	0	0	0	0.6	management
0.68	4.0	184.0	3.0	low	0	0	0	0.79	marketing
0.66	3.0	210.0	2.0	low	0	0	0	0.6	sales
0.61	4.0	246.0	2.0	low	0	0	0	0.61	accounting
0.74	4.0	262.0	3.0	low	0	0	0	0.55	support
0.61	4.0	245.0	3.0	low	1	0	1	0.83	technical
0.57	3.0	222.0	3.0	low	1	0	1	0.99	management
0.68	4.0	146.0	4.0	medium	1	0	0	0.54	marketing
0.75	4.0	263.0	3.0	medium	1	0	0	0.79	marketing
0.29	5.0	134.0	2.0	medium	1	0	0	0.57	marketing
0.81	5.0	250.0	4.0	medium	1	0	0	0.81	sales
0.53	4.0	173.0	3.0	medium	0	0	0	0.68	sales
0.42	6.0	173.0	3.0	medium	0	0	0	0.96	sales
0.64	4.0	252.0	3.0	medium	0	0	1	0.67	sales
0.63	2.0	230.0	4.0	medium	0	0	0	0.5	sales
0.81	4.0	212.0	2.0	medium	0	0	1	0.81	sales
0.71	5.0	187.0	2.0	medium	0	0	0	0.66	sales
0.7	5.0	241.0	2.0	medium	0	0	0	0.83	sales
0.53	3.0	164.0	4.0	medium	0	0	0	1.0	IT
0.16	6.0	218.0	6.0	high	0	0	1	0.93	product_mng
0.17	4.0	194.0	3.0	low	0	0	0	0.55	product_mng
0.7	3.0	158.0	2.0	medium	0	0	0	0.95	product_mng
0.43	2.0	149.0	4.0	medium	0	0	0	0.88	product_mng
0.49	4.0	161.0	2.0	medium	0	0	0	0.62	IT
0.5	5.0	226.0	2.0	high	0	0	0	0.9	management
0.57	2.0	111.0	2.0	high	0	0	0	0.59	management
0.68	4.0	258.0	3.0	high	0	0	0	0.75	management
0.62	3.0	266.0	2.0	high	0	0	0	0.61	management
0.69	3.0	253.0	3.0	high	0	0	0	0.75	management
0.63	5.0	160.0	3.0	high	0	0	0	0.7	management
0.76	5.0	230.0	3.0	low	0	0	1	0.62	marketing
0.62	5.0	198.0	3.0	low	0	0	0	0.76	sales
0.82	3.0	250.0	3.0	low	0	0	0	0.69	accounting
0.2	4.0	225.0	5.0	low	0	0	0	0.7	support
0.16	3.0	178.0	3.0	low	0	0	1	0.7	technical
0.2	4.0	196.0	3.0	low	0	0	0	0.78	management
0.53	4.0	240.0	2.0	low	0	0	0	0.51	marketing
0.71	3.0	204.0	3.0	low	0	0	0	0.63	marketing
0.7	3.0	250.0	3.0	low	0	0	0	0.93	marketing
0.92	2.0	224.0	2.0	low	0	0	0	0.94	sales
0.81	4.0	268.0	3.0	low	0	0	0	0.92	sales
0.79	5.0	167.0	3.0	low	0	0	0	0.62	sales
0.53	3.0	168.0	3.0	low	0	0	0	0.64	sales
0.51	4.0	168.0	2.0	low	0	0	0	0.56	sales
0.78	5.0	158.0	3.0	low	0	0	0	0.9	sales
0.5	3.0	240.0	3.0	low	0	0	0	0.91	sales
0.92	4.0	261.0	4.0	medium	0	0	0	1.0	sales
0.59	4.0	176.0	2.0	medium	0	0	0	0.54	technical
0.77	3.0	217.0	3.0	medium	0	0	0	0.55	support
0.74	5.0	224.0	2.0	medium	0	0	0	0.87	support
0.67	4.0	196.0	3.0	medium	0	0	0	0.97	support
0.56	3.0	223.0	3.0	medium	0	0	0	0.59	support
0.84	5.0	131.0	5.0	medium	0	0	1	0.44	support
0.53	2.0	167.0	2.0	medium	0	0	0	0.77	support
0.86	5.0	273.0	3.0	medium	0	0	0	0.71	support
0.77	3.0	98.0	3.0	medium	0	0	0	0.68	support
0.97	4.0	253.0	3.0	medium	0	0	0	0.94	support
0.69	5.0	174.0	3.0	medium	0	0	0	0.87	support
0.73	3.0	274.0	2.0	high	0	0	0	0.9	support
0.42	6.0	174.0	5.0	low	0	0	0	0.47	technical
0.4	5.0	173.0	5.0	medium	0	0	0	0.47	technical
0.33	2.0	198.0	4.0	medium	0	0	0	0.41	technical
0.68	3.0	238.0	2.0	medium	0	0	0	0.66	management
0.78	3.0	256.0	2.0	medium	0	0	0	0.8	IT
0.92	3.0	179.0	2.0	low	0	0	0	0.6	IT
0.66	4.0	273.0	4.0	low	0	0	1	0.66	IT
0.6	3.0	104.0	4.0	low	0	0	0	0.45	IT
0.86	4.0	208.0	3.0	low	0	0	1	0.83	IT
0.61	3.0	275.0	2.0	low	0	0	0	0.49	product_mng
0.71	3.0	231.0	2.0	low	0	0	1	0.68	product_mng
0.86	4.0	186.0	3.0	low	0	0	0	0.62	product_mng
0.96	3.0	241.0	3.0	low	0	0	0	0.59	product_mng
0.7	3.0	194.0	2.0	low	0	0	1	0.54	IT
0.38	4.0	196.0	3.0	high	1	0	0	0.49	management
0.39	6.0	185.0	3.0	high	1	0	0	0.75	management
0.49	2.0	148.0	2.0	high	1	0	1	0.4	management
0.78	4.0	150.0	3.0	high	1	0	0	0.62	management
0.74	5.0	121.0	5.0	high	1	0	0	0.79	management
0.82	4.0	266.0	3.0	high	1	0	0	0.76	management
0.6	2.0	109.0	6.0	low	0	0	0	0.42	sales
0.72	3.0	143.0	4.0	low	0	0	0	0.99	sales
0.73	3.0	174.0	3.0	low	0	0	0	0.97	sales
0.89	4.0	159.0	2.0	medium	0	0	0	0.55	sales
0.74	4.0	157.0	2.0	medium	0	0	0	0.94	sales
0.83	2.0	222.0	2.0	medium	0	0	0	0.57	sales
0.24	5.0	199.0	5.0	medium	0	0	1	0.88	sales
0.93	3.0	255.0	7.0	medium	0	0	1	0.89	sales
0.96	4.0	253.0	7.0	medium	0	0	0	0.62	sales
0.16	5.0	149.0	7.0	medium	0	0	1	0.68	sales
0.21	6.0	285.0	7.0	medium	0	0	0	0.85	sales
0.69	3.0	164.0	7.0	medium	0	0	0	0.54	sales
0.66	3.0	243.0	3.0	medium	0	0	1	0.96	sales
0.67	2.0	207.0	7.0	medium	0	0	0	0.39	sales
0.85	4.0	186.0	7.0	medium	0	0	0	0.58	sales
0.37	4.0	211.0	7.0	high	0	0	0	0.92	sales
0.64	2.0	190.0	3.0	low	0	0	0	0.64	sales
0.91	2.0	241.0	3.0	medium	0	0	0	0.82	sales
0.96	3.0	206.0	3.0	medium	0	0	0	0.68	sales
0.74	4.0	273.0	3.0	medium	0	0	0	0.7	sales
0.94	2.0	157.0	3.0	medium	0	0	0	0.99	sales
0.37	3.0	183.0	2.0	low	0	0	0	0.72	sales
0.92	3.0	151.0	6.0	low	0	0	1	0.85	sales
0.86	3.0	217.0	3.0	low	0	0	0	0.72	sales
0.66	5.0	235.0	8.0	low	0	0	1	0.49	sales
0.19	4.0	127.0	8.0	low	0	0	0	0.61	sales
0.65	5.0	167.0	8.0	low	0	0	0	0.61	sales
0.92	3.0	260.0	8.0	low	0	0	0	0.44	sales
0.83	3.0	240.0	8.0	low	0	0	0	0.8	sales
0.94	4.0	187.0	3.0	low	0	0	0	0.82	sales
0.42	3.0	126.0	2.0	low	0	0	0	0.69	sales
0.78	6.0	168.0	3.0	low	0	0	0	0.53	sales
0.58	4.0	197.0	5.0	low	0	0	0	0.76	sales
0.5	2.0	170.0	8.0	low	0	0	0	0.64	sales
0.82	3.0	219.0	8.0	low	0	0	1	0.76	IT
0.97	6.0	137.0	8.0	low	0	0	1	0.92	product_mng
0.8	3.0	225.0	4.0	low	0	0	0	0.93	product_mng
0.82	3.0	194.0	3.0	low	0	0	0	0.84	product_mng
0.95	5.0	251.0	4.0	low	0	0	0	0.99	product_mng
0.88	5.0	195.0	4.0	low	0	0	0	0.51	IT
0.5	3.0	180.0	7.0	high	1	0	0	0.86	management
0.53	2.0	225.0	7.0	high	1	0	1	0.8	management
0.82	3.0	229.0	7.0	high	1	0	0	0.74	management
0.15	6.0	144.0	7.0	high	1	0	0	0.74	management
0.92	3.0	129.0	3.0	high	1	0	0	0.7	management
0.53	3.0	172.0	10.0	high	1	0	0	0.74	management
0.58	4.0	220.0	10.0	medium	0	0	0	1.0	marketing
0.88	3.0	273.0	10.0	medium	0	0	0	0.74	sales
0.85	3.0	245.0	10.0	medium	0	0	0	0.72	accounting
0.99	5.0	264.0	10.0	medium	0	0	1	0.68	support
0.94	3.0	268.0	10.0	medium	0	0	0	0.73	technical
0.63	3.0	172.0	3.0	medium	0	0	0	0.94	management
0.85	3.0	245.0	3.0	medium	0	0	0	0.9	marketing
0.95	5.0	192.0	3.0	medium	0	0	0	0.66	marketing
0.71	3.0	268.0	4.0	high	0	0	0	0.66	marketing
0.49	4.0	244.0	3.0	low	0	0	0	0.88	sales
0.71	4.0	222.0	4.0	medium	0	0	0	0.69	sales
0.52	5.0	239.0	2.0	medium	0	0	0	0.62	sales
0.48	3.0	143.0	4.0	medium	0	0	0	0.72	sales
0.82	3.0	160.0	3.0	medium	0	0	0	0.79	sales
0.83	2.0	255.0	7.0	low	0	0	0	0.76	sales
0.85	4.0	152.0	7.0	low	0	0	0	0.87	sales
0.57	4.0	226.0	7.0	low	0	0	0	0.64	sales
0.16	5.0	266.0	7.0	low	0	0	0	0.63	IT
0.85	5.0	256.0	7.0	low	0	0	0	0.64	product_mng
0.82	3.0	198.0	3.0	low	0	0	1	0.67	product_mng
0.9	4.0	254.0	7.0	low	0	0	0	0.89	product_mng
0.92	2.0	104.0	7.0	low	0	0	0	0.64	product_mng
0.9	4.0	136.0	7.0	low	0	0	0	0.48	IT
0.82	5.0	205.0	3.0	low	0	0	0	0.8	IT
0.84	4.0	236.0	3.0	low	0	0	1	0.81	IT
0.92	3.0	176.0	3.0	low	0	0	0	0.65	IT
0.82	3.0	148.0	3.0	low	0	0	0	0.82	IT
0.8	4.0	146.0	3.0	low	0	0	1	0.8	IT
0.6	3.0	242.0	2.0	low	0	0	0	0.85	IT
0.14	5.0	115.0	6.0	high	0	0	1	0.38	marketing
0.85	4.0	150.0	3.0	high	0	0	0	0.89	accounting
0.55	3.0	239.0	8.0	high	0	0	0	0.81	accounting
0.49	4.0	178.0	8.0	medium	0	0	0	0.71	IT
0.82	5.0	263.0	8.0	medium	0	0	0	0.58	IT
0.59	3.0	272.0	8.0	high	0	0	0	0.77	management
0.9	3.0	133.0	8.0	medium	0	0	0	0.82	marketing
0.62	3.0	149.0	3.0	medium	0	0	1	0.72	marketing
0.61	3.0	193.0	2.0	medium	0	0	0	0.68	marketing
0.52	5.0	174.0	3.0	medium	0	0	1	0.55	sales
0.79	4.0	223.0	5.0	medium	0	0	0	0.87	sales
0.49	4.0	201.0	8.0	medium	0	0	0	0.89	sales
0.73	2.0	139.0	8.0	medium	0	0	0	0.67	sales
0.67	5.0	241.0	8.0	medium	0	0	0	0.49	sales
0.52	4.0	187.0	4.0	medium	0	0	1	0.61	sales
0.72	4.0	192.0	3.0	medium	0	0	0	0.64	sales
0.48	5.0	142.0	4.0	medium	0	0	0	0.5	IT
0.19	4.0	229.0	4.0	medium	0	0	0	0.79	product_mng
0.49	3.0	104.0	7.0	high	0	0	0	0.49	product_mng
0.9	3.0	255.0	7.0	low	0	0	0	0.76	product_mng
0.49	4.0	212.0	7.0	medium	0	0	0	0.49	product_mng
0.6	2.0	235.0	7.0	medium	0	0	0	0.53	IT
0.62	3.0	237.0	3.0	medium	0	0	1	0.85	IT
0.64	4.0	253.0	10.0	high	1	0	0	0.5	management
0.22	3.0	193.0	10.0	high	1	0	0	0.94	management
0.9	3.0	259.0	10.0	high	1	0	1	0.55	management
