Mileage,EngineV,Registration,Year,Price,Body,Engine Type,Brand,Model
250.0,2.5,no,1999.0,1850.0,sedan,Diesel,Audi,A4
55.0,2.2,no,2013.0,29500.0,crossover,Diesel,Mercedes-Benz,ML 250
43.0,4.7,yes,2012.0,57000.0,sedan,Petrol,Mercedes-Benz,CLS 500
195.0,3.0,yes,2010.0,30900.0,hatch,Diesel,Audi,A5
150.0,2.0,yes,2000.0,7000.0,crossover,Petrol,Toyota,Rav 4
170.0,1.6,yes,2013.0,8950.0,van,Diesel,Volkswagen,Caddy
1.0,2.5,yes,2007.0,2500.0,crossover,Diesel,Mitsubishi,L 200
141.0,1.5,yes,2012.0,8350.0,other,Other,Renault,Megane
206.0,3.0,yes,2003.0,11400.0,sedan,Petrol,BMW,530
322.0,2.79073420738975,yes,2001.0,6200.0,van,Diesel,Renault,Trafic
280.0,2.5,no,2000.0,2600.0,sedan,Diesel,Volkswagen,Passat B5
219.0,2.0,yes,2000.0,7450.0,sedan,Petrol,Mercedes-Benz,C-Class
255.0,2.5,yes,2002.0,9499.0,sedan,Diesel,Audi,A6
106.0,2.4,yes,2008.0,14900.0,sedan,Petrol,Toyota,Camry
265.0,2.5,no,2007.0,8200.0,van,Diesel,Volkswagen,Caravelle
208.0,3.2,yes,2004.0,12500.0,sedan,Diesel,Mercedes-Benz,S 320
127.0,2.4,yes,2008.0,14500.0,sedan,Gas,Toyota,Camry
80.0,3.0,yes,2012.0,41000.0,crossover,Petrol,BMW,X6
73.0,1.6,yes,2011.0,12000.0,sedan,Gas,Volkswagen,Polo
230.0,2.7,no,2005.0,5600.0,sedan,Diesel,Mercedes-Benz,E-Class
220.0,3.2,no,2004.0,5200.0,other,Petrol,Mercedes-Benz,CLK 320
299.0,2.79073420738975,no,2000.0,2999.0,sedan,Diesel,BMW,530
48.0,1.5,yes,2008.0,9200.0,sedan,Petrol,Mitsubishi,Lancer X
108.0,4.0,yes,2008.0,25999.0,other,Petrol,Toyota,Land Cruiser Prado
241.0,2.8,yes,1995.0,6300.0,sedan,Gas,BMW,328
25.0,3.0,yes,2015.0,116500.0,sedan,Diesel,Mercedes-Benz,S 350
216.0,2.0,yes,2008.0,15500.0,sedan,Diesel,BMW,320
168.0,4.0,yes,2004.0,17500.0,crossover,Gas,Toyota,Land Cruiser Prado
182.0,1.6,yes,2006.0,9999.0,sedan,Petrol,Volkswagen,Jetta
15.0,2.5,yes,2015.0,19418.746935058713,sedan,Petrol,Toyota,Camry
163.0,5.0,yes,2011.0,34600.0,crossover,Petrol,BMW,X5 M
160.0,2.0,yes,1987.0,1185.6,hatch,Petrol,Renault,25
222.0,5.5,yes,2006.0,20500.0,sedan,Petrol,Mercedes-Benz,S 500
138.0,2.0,yes,2012.0,10900.0,van,Diesel,Renault,Trafic
230.0,1.6,yes,2004.0,7800.0,hatch,Petrol,Volkswagen,Golf V
232.0,2.5,no,2003.0,3900.0,vagon,Diesel,Audi,A6
120.0,2.0,yes,2008.0,15500.0,crossover,Petrol,Toyota,Rav 4
126.0,3.0,yes,2013.0,48000.0,crossover,Diesel,Audi,Q7
193.0,2.2,yes,2011.0,12800.0,van,Other,Mercedes-Benz,Vito
288.0,4.7,yes,2000.0,14900.0,crossover,Gas,Toyota,Land Cruiser 100
230.0,1.7,no,2001.0,1990.0,hatch,Other,Mercedes-Benz,A 170
148.0,2.0,yes,2008.0,9800.0,sedan,Gas,Mitsubishi,Lancer X
460.0,2.4,yes,1988.0,2200.0,sedan,Diesel,BMW,324
290.0,2.7,yes,1999.0,8700.0,sedan,Diesel,Mercedes-Benz,E-Class
196.0,1.9,yes,2001.0,3450.0,van,Diesel,Renault,Kangoo
236.0,2.2,yes,2012.0,22000.0,van,Diesel,Mercedes-Benz,Sprinter 313
315.0,2.0,yes,1996.0,6500.0,other,Petrol,Mercedes-Benz,E-Class
111.0,3.0,yes,2008.0,12999.0,crossover,Gas,Mitsubishi,Outlander XL
2.0,1.6,yes,2016.0,21500.0,sedan,Diesel,Volkswagen,Jetta
254.0,2.8,no,1997.0,2750.0,vagon,Gas,BMW,528
125.0,3.0,yes,2008.0,23000.0,crossover,Gas,Mitsubishi,Pajero Wagon
165.0,2.0,yes,2013.0,19418.746935058713,van,Diesel,Volkswagen,T5 (Transporter)
368.0,3.0,yes,2000.0,8200.0,sedan,Diesel,BMW,730
90.0,3.0,yes,2008.0,32900.0,crossover,Petrol,BMW,X6
115.0,2.79073420738975,yes,2007.0,13600.0,sedan,Petrol,Mercedes-Benz,C-Class
73.0,3.5,yes,2010.0,22000.0,sedan,Petrol,Toyota,Camry
290.0,2.0,yes,1990.0,2800.0,other,Petrol,Mitsubishi,Galant
130.0,2.2,yes,2012.0,12999.0,van,Diesel,Mercedes-Benz,Vito
22.0,2.5,yes,2015.0,32000.0,sedan,Petrol,Toyota,Camry
0.0,4.5,yes,2016.0,99999.0,crossover,Petrol,Toyota,Land Cruiser 200
310.0,2.5,yes,2005.0,6950.0,van,Diesel,Renault,Master
148.0,1.5,yes,2012.0,10500.0,hatch,Diesel,Renault,Megane
320.0,2.8,yes,1997.0,6899.0,vagon,Gas,BMW,528
450.0,4.2,yes,1997.0,6200.0,sedan,Gas,Mercedes-Benz,S 420
60.0,4.5,yes,2013.0,65000.0,other,Diesel,Toyota,Land Cruiser 200
272.0,2.2,yes,2005.0,13900.0,other,Diesel,Mercedes-Benz,Sprinter 313
217.0,2.0,yes,2003.0,5800.0,van,Gas,Renault,Scenic
160.0,3.0,yes,2011.0,28700.0,other,Petrol,BMW,528
260.0,4.4,yes,2003.0,16700.0,crossover,Petrol,BMW,X5
217.0,3.0,yes,2006.0,18500.0,sedan,Diesel,Volkswagen,Phaeton
227.0,1.4,yes,2005.0,3999.0,other,Gas,Renault,Kangoo
200.0,1.9,yes,2005.0,8800.0,van,Diesel,Renault,Trafic
205.0,2.2,yes,2012.0,14500.0,van,Diesel,Mercedes-Benz,Sprinter 313
240.0,2.0,yes,2001.0,8900.0,sedan,Diesel,BMW,320
10.0,1.6,yes,1984.0,1300.0,other,Diesel,Volkswagen,T2 (Transporter)
36.0,3.0,yes,2013.0,19418.746935058713,crossover,Diesel,BMW,X5
160.0,1.5,yes,2014.0,8550.0,van,Diesel,Renault,Kangoo
160.0,3.0,yes,1996.0,10900.0,sedan,Diesel,Mercedes-Benz,S 140
0.0,2.0,yes,2016.0,48535.5,crossover,Diesel,BMW,X3
130.0,3.0,yes,2012.0,25000.0,crossover,Diesel,BMW,X5
1.0,3.0,yes,2016.0,19418.746935058713,crossover,Diesel,BMW,X6
99.0,1.6,yes,2005.0,7000.0,sedan,Petrol,Mitsubishi,Lancer
402.0,2.0,yes,1988.0,5500.0,sedan,Petrol,BMW,520
220.0,2.3,no,2000.0,2800.0,other,Petrol,Mercedes-Benz,CLK 230
3.0,3.0,yes,2016.0,86000.0,crossover,Diesel,Mercedes-Benz,GLS 350
152.0,1.6,yes,2012.0,9555.0,van,Diesel,Volkswagen,Caddy
1.0,1.5,yes,2012.0,7200.0,van,Diesel,Renault,Kangoo
300.0,2.2,yes,2004.0,7700.0,van,Other,Mercedes-Benz,Vito
20.0,3.0,yes,2014.0,75000.0,crossover,Diesel,BMW,X5
150.0,1.4,yes,2008.0,8650.0,hatch,Petrol,Volkswagen,Golf V
109.0,1.8,yes,2007.0,10700.0,sedan,Petrol,Toyota,Avensis
1.0,2.5,yes,2000.0,6300.0,van,Diesel,Volkswagen,T4 (Transporter)
102.0,3.5,yes,2008.0,13900.0,sedan,Gas,Toyota,Camry
310.0,2.5,no,1999.0,3150.0,vagon,Diesel,Audi,A6
360.0,2.5,yes,2001.0,7500.0,other,Diesel,Volkswagen,T4 (Transporter)
150.0,1.6,yes,2001.0,6550.0,sedan,Petrol,Volkswagen,Bora
313.0,2.0,yes,1997.0,7100.0,sedan,Gas,BMW,520
370.0,2.0,yes,1992.0,3700.0,sedan,Gas,Volkswagen,Passat B3
77.0,2.5,yes,2012.0,20999.0,sedan,Gas,Toyota,Camry
1.0,1.5,yes,2004.0,6750.0,vagon,Diesel,Renault,Scenic
457.0,5.0,yes,1996.0,8400.0,other,Gas,Mercedes-Benz,S 140
0.0,4.5,yes,2016.0,103999.0,crossover,Diesel,Toyota,Land Cruiser 200
432.0,3.0,yes,1992.0,5200.0,sedan,Diesel,Mercedes-Benz,E-Class
97.0,3.0,yes,2011.0,51000.0,sedan,Diesel,BMW,730
52.0,3.5,yes,2012.0,27400.0,crossover,Gas,Toyota,Venza
201.0,2.0,yes,2006.0,12500.0,crossover,Petrol,Toyota,Rav 4
118.0,3.0,yes,2010.0,24800.0,vagon,Diesel,Mercedes-Benz,E-Class
118.0,1.8,yes,2008.0,10600.0,sedan,Petrol,Volkswagen,Passat B6
150.0,3.0,yes,2000.0,8900.0,other,Petrol,Mitsubishi,Eclipse
101.0,1.5,yes,2012.0,7200.0,van,Diesel,Renault,Kangoo
274.0,4.4,yes,1998.0,10000.0,sedan,Gas,BMW,540
126.0,2.4,yes,2008.0,11700.0,crossover,Gas,Toyota,Rav 4
15.0,3.0,yes,2012.0,64999.0,sedan,Petrol,BMW,640
83.0,3.5,yes,2012.0,28900.0,crossover,Gas,Toyota,Highlander
1.0,2.0,yes,2016.0,60500.0,crossover,Diesel,BMW,X5
153.0,1.6,yes,2006.0,5500.0,sedan,Other,Renault,Megane
19.0,3.0,yes,2015.0,85900.0,crossover,Diesel,BMW,X6
56.0,5.0,yes,2007.0,49000.0,vagon,Petrol,BMW,M5
125.0,4.2,yes,2008.0,22999.0,crossover,Petrol,Audi,Q7
197.0,2.2,yes,2010.0,22900.0,sedan,Diesel,Mercedes-Benz,E-Class
10.0,3.0,yes,2015.0,85555.0,sedan,Other,BMW,6 Series Gran Coupe
97.0,2.14,yes,2011.0,30000.0,crossover,Diesel,Mercedes-Benz,ML 250
250.0,1.6,yes,1996.0,2600.0,sedan,Petrol,BMW,316
230.0,3.2,yes,2003.0,12500.0,crossover,Gas,Volkswagen,Touareg
4.0,2.8,yes,1995.0,6800.0,sedan,Gas,BMW,528
280.0,2.79073420738975,yes,2001.0,8700.0,other,Diesel,Mercedes-Benz,Vito
315.0,2.3,yes,1991.0,4000.0,sedan,Gas,Audi,100
159.0,3.0,yes,2010.0,36500.0,crossover,Diesel,Audi,Q7
231.0,1.9,yes,2005.0,10000.0,van,Diesel,Volkswagen,T5 (Transporter)
160.0,2.0,no,2006.0,4700.0,hatch,Diesel,Volkswagen,Golf VI
140.0,3.0,yes,2009.0,27900.0,crossover,Diesel,BMW,X5
148.0,1.5,yes,2012.0,7440.0,other,Diesel,Renault,Kangoo
260.0,2.2,yes,2013.0,17999.0,van,Diesel,Mercedes-Benz,Sprinter 316
235.0,1.9,yes,2004.0,7750.0,van,Diesel,Volkswagen,T5 (Transporter)
285.0,2.2,yes,2001.0,7200.0,van,Diesel,Mercedes-Benz,Vito
121.0,1.9,yes,1993.0,3700.0,hatch,Diesel,Volkswagen,Golf III
187.0,2.0,yes,2008.0,12000.0,vagon,Diesel,Volkswagen,Passat B6
75.0,3.0,yes,2013.0,48000.0,crossover,Diesel,Audi,Q7
58.0,4.4,yes,2011.0,49000.0,sedan,Other,BMW,750
84.0,3.0,yes,2014.0,69500.0,crossover,Diesel,Mercedes-Benz,GL 350
227.0,3.0,yes,2006.0,19999.0,crossover,Diesel,BMW,X5
30.0,2.0,yes,2014.0,30900.0,sedan,Diesel,Volkswagen,Passat B7
39.0,5.5,yes,2009.0,44000.0,other,Petrol,Mercedes-Benz,SL 55 AMG
174.0,2.6,yes,2001.0,10200.0,sedan,Gas,Mercedes-Benz,E-Class
160.0,4.0,yes,2008.0,22000.0,crossover,Diesel,Mercedes-Benz,ML 400
115.0,5.5,yes,2011.0,46700.0,sedan,Petrol,Mercedes-Benz,S 500
322.0,2.7,yes,2000.0,9999.0,sedan,Diesel,Mercedes-Benz,E-Class
145.0,2.4,yes,1993.0,4400.0,other,Diesel,Volkswagen,T4 (Transporter)
1.0,1.6,yes,2015.0,45000.0,sedan,Petrol,Mercedes-Benz,C-Class
33.0,4.5,yes,2013.0,63333.0,other,Diesel,Toyota,Land Cruiser 200
237.0,2.5,yes,2005.0,12999.0,van,Diesel,Volkswagen,T5 (Transporter)
115.0,2.2,yes,2011.0,15000.0,other,Diesel,Mercedes-Benz,Vito
114.0,2.79073420738975,yes,2005.0,24500.0,sedan,Petrol,BMW,M5
94.0,1.1,yes,1982.0,1950.0,hatch,Petrol,Volkswagen,Golf II
80.0,3.0,yes,2013.0,58500.0,crossover,Diesel,BMW,X5
205.0,1.6,yes,2007.0,6250.0,van,Petrol,Renault,Scenic
160.0,1.6,yes,2006.0,8900.0,sedan,Petrol,Volkswagen,Jetta
0.0,1.6,yes,2016.0,65000.0,other,Petrol,Mercedes-Benz,C-Class
185.0,1.4,yes,2011.0,15200.0,sedan,Petrol,Volkswagen,Golf VI
22.0,3.0,yes,2014.0,121500.0,sedan,Diesel,Mercedes-Benz,S 350
108.0,2.0,yes,2013.0,30999.0,sedan,Diesel,Audi,A6
138.0,4.8,yes,2007.0,22000.0,other,Petrol,BMW,650
185.0,2.79073420738975,yes,2005.0,10999.0,other,Diesel,Mercedes-Benz,Vito
95.0,3.2,no,2008.0,10500.0,crossover,Diesel,Mitsubishi,Pajero Wagon
380.0,3.0,yes,1989.0,3900.0,sedan,Gas,BMW,530
55.0,2.0,yes,2008.0,9900.0,sedan,Other,Mitsubishi,Lancer X
210.0,2.0,yes,1995.0,3799.0,sedan,Petrol,Mercedes-Benz,E-Class
305.0,2.0,yes,1995.0,5000.0,sedan,Petrol,BMW,520
370.0,1.8,yes,1997.0,5300.0,other,Petrol,Audi,A6
100.0,1.5,yes,2009.0,6450.0,vagon,Diesel,Renault,Kangoo
120.0,3.5,yes,2013.0,44700.0,crossover,Petrol,Toyota,Venza
220.0,3.0,yes,2004.0,17800.0,crossover,Diesel,Toyota,Land Cruiser Prado
158.0,5.0,yes,2007.0,26900.0,sedan,Petrol,BMW,M5
128.0,1.4,yes,2011.0,14999.0,vagon,Gas,Volkswagen,Passat B7
340.0,5.0,yes,1997.0,7650.0,sedan,Gas,Mercedes-Benz,S 140
130.0,1.4,yes,2010.0,12750.0,vagon,Gas,Volkswagen,Passat B6
26.0,1.2,yes,2014.0,16000.0,hatch,Petrol,Volkswagen,Polo
90.0,4.5,yes,2012.0,65000.0,crossover,Diesel,Toyota,Land Cruiser 200
65.0,1.5,yes,2014.0,11999.0,hatch,Diesel,Renault,Megane
294.0,2.0,no,1999.0,3000.0,sedan,Diesel,BMW,320
70.0,1.4,yes,2012.0,17900.0,crossover,Petrol,Volkswagen,Tiguan
180.0,2.79073420738975,yes,2007.0,8200.0,sedan,Petrol,Volkswagen,Jetta
0.0,3.5,yes,2016.0,109000.0,crossover,Diesel,Mercedes-Benz,GLS 350
409.0,2.6,yes,1991.0,4500.0,sedan,Petrol,Mercedes-Benz,E-Class
113.0,1.8,yes,2009.0,19300.0,sedan,Petrol,Audi,A4
250.0,2.5,yes,2007.0,11300.0,van,Diesel,Volkswagen,T5 (Transporter)
47.0,3.0,yes,2008.0,18800.0,crossover,Petrol,Mitsubishi,Pajero Wagon
83.0,2.79073420738975,yes,2012.0,28900.0,crossover,Petrol,Toyota,Highlander
277.0,2.2,yes,2000.0,4150.0,other,Diesel,Mercedes-Benz,Vito
194.0,3.2,yes,2004.0,14000.0,crossover,Gas,Volkswagen,Touareg
126.0,2.2,yes,2013.0,13995.0,van,Diesel,Mercedes-Benz,Vito
1.0,4.5,yes,2016.0,19418.746935058713,crossover,Diesel,Toyota,Land Cruiser 200
209.0,1.5,yes,2005.0,6400.0,other,Diesel,Renault,Scenic
90.0,1.4,yes,2008.0,4900.0,sedan,Gas,Renault,Symbol
261.0,1.8,yes,2000.0,6400.0,sedan,Gas,Audi,A6
270.0,2.0,yes,2007.0,9400.0,van,Diesel,Renault,Trafic
152.0,3.5,yes,2007.0,15400.0,sedan,Gas,Toyota,Avalon
238.0,2.0,no,2002.0,2900.0,sedan,Gas,Volkswagen,Passat B5
78.0,1.5,yes,2014.0,9500.0,vagon,Diesel,Renault,Kangoo
75.0,2.0,yes,2013.0,23000.0,sedan,Petrol,Volkswagen,Passat CC
185.0,2.0,yes,2005.0,10600.0,crossover,Gas,Toyota,Rav 4
179.0,2.5,yes,2011.0,19418.746935058713,other,Diesel,Renault,Trafic
304.0,2.5,no,1998.0,2550.0,sedan,Diesel,Audi,A6
87.0,1.6,yes,2011.0,8500.0,sedan,Petrol,Volkswagen,Polo
243.0,2.5,yes,2003.0,10500.0,vagon,Diesel,Audi,A6
99.0,1.8,yes,2008.0,18000.0,sedan,Petrol,Mercedes-Benz,C-Class
280.0,2.79073420738975,yes,1999.0,6100.0,sedan,Gas,Mercedes-Benz,E-Class
1.0,1.8,yes,1990.0,1550.0,hatch,Diesel,Mitsubishi,Galant
250.0,3.0,no,2002.0,3800.0,sedan,Diesel,BMW,330
128.0,4.4,yes,2011.0,42000.0,crossover,Petrol,BMW,X5 M
110.0,2.0,yes,2008.0,8500.0,sedan,Petrol,Mitsubishi,Lancer X
30.0,2.5,yes,2014.0,24900.0,sedan,Petrol,Toyota,Camry
186.0,2.0,yes,2005.0,10200.0,vagon,Diesel,Volkswagen,Passat B6
135.0,3.0,yes,2004.0,14200.0,sedan,Gas,BMW,530
151.0,3.0,yes,2009.0,22500.0,crossover,Diesel,Volkswagen,Touareg
45.0,3.0,yes,2014.0,47500.0,crossover,Diesel,Toyota,Land Cruiser Prado
360.0,2.0,yes,1993.0,4500.0,vagon,Petrol,BMW,520
197.0,3.0,yes,2001.0,8300.0,sedan,Petrol,BMW,530
60.0,1.6,yes,2013.0,14300.0,hatch,Petrol,Toyota,Auris
1.0,1.5,yes,2016.0,18456.16,crossover,Diesel,Renault,Duster
173.0,1.5,yes,2006.0,6999.0,van,Diesel,Renault,Scenic
94.0,1.6,yes,2007.0,7500.0,sedan,Petrol,Mitsubishi,Lancer
350.0,2.0,yes,1990.0,2850.0,sedan,Petrol,Volkswagen,Passat B3
282.0,2.2,yes,2001.0,5800.0,van,Diesel,Mercedes-Benz,Vito
282.0,1.4,yes,1995.0,3700.0,hatch,Petrol,Toyota,Corolla
180.0,1.5,yes,2005.0,6555.0,vagon,Diesel,Renault,Megane
80.0,1.8,yes,2012.0,23999.0,sedan,Petrol,Volkswagen,Passat CC
47.0,2.4,yes,2012.0,21500.0,crossover,Petrol,Mitsubishi,Outlander XL
300.0,1.8,yes,2001.0,5700.0,sedan,Petrol,Volkswagen,Passat B5
19.0,3.5,yes,2013.0,200000.0,van,Petrol,Mercedes-Benz,Sprinter 324
200.0,2.2,yes,2006.0,19418.746935058713,vagon,Diesel,Mercedes-Benz,Vito
116.0,2.79073420738975,yes,2013.0,16800.0,van,Other,Mercedes-Benz,Vito
220.0,2.0,no,2005.0,4500.0,vagon,Diesel,Volkswagen,Touran
297.0,2.5,yes,2000.0,6800.0,sedan,Petrol,BMW,525
84.0,2.5,yes,2012.0,22900.0,sedan,Petrol,Toyota,Camry
210.0,2.5,yes,2003.0,8500.0,van,Diesel,Volkswagen,T4 (Transporter)
183.0,1.9,yes,2004.0,8700.0,van,Diesel,Renault,Trafic
239.0,3.0,yes,2001.0,12200.0,sedan,Diesel,BMW,730
235.0,3.0,yes,2007.0,23900.0,crossover,Diesel,BMW,X5
174.0,3.2,yes,2006.0,16000.0,vagon,Diesel,Mitsubishi,Pajero Wagon
158.0,1.6,yes,2007.0,7000.0,sedan,Petrol,Mitsubishi,Lancer
215.0,1.5,yes,2008.0,9450.0,vagon,Diesel,Renault,Laguna
95.0,6.3,yes,2011.0,41900.0,sedan,Other,Mercedes-Benz,S 550
148.0,1.6,yes,2008.0,7400.0,sedan,Petrol,Mitsubishi,Lancer
245.0,1.9,no,2003.0,2350.0,vagon,Diesel,Renault,Laguna
289.0,2.5,no,2002.0,3390.0,sedan,Diesel,Audi,A6
0.0,2.0,yes,2016.0,40755.0,sedan,Petrol,BMW,520
430.0,1.8,yes,1991.0,3300.0,vagon,Petrol,Volkswagen,Passat B3
140.0,2.0,yes,1985.0,1100.0,van,Gas,Toyota,Lite Ace
80.0,3.0,yes,2014.0,49500.0,crossover,Diesel,Volkswagen,Touareg
100.0,1.5,yes,2010.0,8700.0,hatch,Diesel,Renault,Megane
190.0,1.8,yes,2011.0,20400.0,sedan,Gas,Mercedes-Benz,E-Class
98.0,2.0,yes,2011.0,17700.0,sedan,Petrol,BMW,320
69.0,2.0,yes,2008.0,17900.0,sedan,Petrol,BMW,320
269.0,2.2,yes,1994.0,5500.0,sedan,Petrol,Mercedes-Benz,E-Class
221.0,1.8,yes,2004.0,6200.0,sedan,Gas,Mercedes-Benz,E-Class
257.0,2.2,no,2002.0,3500.0,van,Diesel,Mercedes-Benz,C-Class
180.0,2.0,no,2011.0,8100.0,vagon,Diesel,BMW,118
254.0,2.0,no,2000.0,2499.0,vagon,Diesel,Toyota,Avensis
10.0,2.8,yes,1991.0,3150.0,sedan,Petrol,Audi,100
380.0,2.8,yes,1997.0,4000.0,sedan,Petrol,Audi,A6
234.0,2.5,no,2001.0,4000.0,vagon,Diesel,Audi,A6
300.0,2.5,no,1997.0,2050.0,vagon,Diesel,BMW,525
178.0,1.7,no,1999.0,2600.0,hatch,Diesel,Mercedes-Benz,A 170
222.0,5.5,yes,2005.0,24500.0,sedan,Petrol,Mercedes-Benz,S 550
116.0,2.5,yes,2004.0,14600.0,sedan,Diesel,BMW,525
180.0,3.0,yes,2008.0,16900.0,van,Diesel,Mercedes-Benz,Vito
173.0,2.5,yes,2005.0,14500.0,crossover,Diesel,Volkswagen,Touareg
0.0,2.0,yes,2016.0,38365.0,sedan,Diesel,Volkswagen,Passat B8
162.0,1.8,yes,2012.0,17800.0,van,Diesel,Mercedes-Benz,B 180
200.0,1.4,yes,2007.0,5000.0,sedan,Petrol,Renault,Clio
97.0,4.0,yes,2010.0,42000.0,crossover,Petrol,Toyota,4Runner
67.0,3.0,yes,2011.0,35500.0,sedan,Petrol,BMW,535
190.0,2.0,no,2000.0,3000.0,sedan,Petrol,BMW,520
69.0,3.0,no,2013.0,22600.0,crossover,Petrol,BMW,X6
142.0,2.0,yes,2007.0,12900.0,other,Petrol,Volkswagen,Eos
240.0,2.2,yes,2005.0,7600.0,van,Diesel,Mercedes-Benz,Vito
47.0,5.7,yes,2009.0,37700.0,crossover,Gas,Toyota,Sequoia
168.0,2.0,yes,2004.0,8300.0,sedan,Petrol,Toyota,Avensis
1.0,2.0,yes,2016.0,65500.0,crossover,Diesel,BMW,X5
71.0,2.8,yes,2012.0,34500.0,sedan,Petrol,Audi,A6
185.0,3.0,yes,2004.0,7500.0,sedan,Gas,Toyota,Camry
123.0,1.4,yes,2013.0,13900.0,vagon,Gas,Volkswagen,Touran
194.0,1.9,yes,2000.0,4000.0,van,Diesel,Renault,Kangoo
250.0,2.5,no,2001.0,2300.0,vagon,Diesel,Audi,A6
140.0,1.4,yes,2009.0,5650.0,van,Petrol,Renault,Kangoo
200.0,1.9,yes,2007.0,11800.0,other,Diesel,Volkswagen,T5 (Transporter)
1.0,1.4,yes,2016.0,44000.0,hatch,Petrol,Audi,A5
105.0,4.2,yes,2007.0,23400.0,crossover,Gas,Audi,Q7
360.0,2.5,no,1996.0,2666.0,sedan,Diesel,BMW,525
60.0,2.0,yes,2013.0,23900.0,crossover,Petrol,BMW,X1
25.0,2.5,yes,2014.0,14000.0,sedan,Petrol,Toyota,Camry
9.0,3.0,yes,2014.0,19418.746935058713,sedan,Diesel,Mercedes-Benz,S 350
1.0,2.0,yes,2016.0,69999.0,crossover,Petrol,BMW,X5
0.0,2.2,yes,2016.0,58999.0,crossover,Diesel,Mercedes-Benz,GLC-Class
71.0,3.6,yes,2007.0,22500.0,other,Petrol,Audi,Q7
108.0,1.6,yes,2008.0,10300.0,sedan,Petrol,Toyota,Corolla
200.0,1.5,yes,2009.0,9300.0,van,Diesel,Renault,Grand Scenic
126.0,3.0,yes,2010.0,37800.0,other,Diesel,Audi,Q7
144.0,1.3,yes,2012.0,10400.0,sedan,Petrol,Toyota,Corolla
160.0,1.5,yes,2012.0,6700.0,van,Diesel,Renault,Kangoo
156.0,1.5,yes,2012.0,7400.0,van,Diesel,Renault,Kangoo
157.0,1.5,yes,2012.0,11200.0,van,Diesel,Renault,Grand Scenic
97.0,4.0,yes,2009.0,25900.0,crossover,Petrol,Toyota,Land Cruiser Prado
381.0,2.2,yes,2006.0,11500.0,van,Diesel,Mercedes-Benz,Vito
300.0,2.0,yes,1986.0,3950.0,sedan,Petrol,BMW,320
230.0,1.5,yes,2012.0,11500.0,vagon,Diesel,Renault,Megane
218.0,2.2,yes,1994.0,2600.0,sedan,Petrol,Toyota,Camry
40.0,4.6,yes,2013.0,55000.0,crossover,Petrol,Mercedes-Benz,ML 500
274.0,1.5,yes,2006.0,6650.0,hatch,Diesel,Renault,Scenic
215.0,2.2,yes,2011.0,11900.0,van,Diesel,Mercedes-Benz,Vito
100.0,1.5,yes,2012.0,8600.0,van,Diesel,Renault,Kangoo
310.0,2.2,yes,2001.0,6700.0,van,Diesel,Mercedes-Benz,Vito
178.0,3.0,yes,2008.0,21500.0,crossover,Diesel,Volkswagen,Touareg
120.0,2.7,yes,2006.0,17777.0,other,Gas,Toyota,Land Cruiser Prado
170.0,2.0,yes,2011.0,29000.0,sedan,Diesel,BMW,520
125.0,1.6,yes,2005.0,7300.0,sedan,Petrol,Volkswagen,Golf Plus
64.0,2.0,yes,2015.0,58000.0,crossover,Diesel,BMW,X5
1.0,2.8,yes,2016.0,43999.0,other,Diesel,Toyota,Hilux
143.0,2.0,yes,2012.0,16450.0,van,Diesel,Volkswagen,T5 (Transporter)
118.0,2.7,yes,2011.0,26900.0,crossover,Petrol,Toyota,Land Cruiser Prado
148.0,2.79073420738975,yes,2011.0,8250.0,sedan,Other,Renault,Kangoo
262.0,4.0,yes,2003.0,13900.0,sedan,Diesel,BMW,740
250.0,2.7,no,2003.0,5500.0,sedan,Diesel,Mercedes-Benz,E-Class
223.0,1.9,yes,1997.0,3350.0,other,Diesel,Volkswagen,Caddy
98.0,1.6,yes,2010.0,9800.0,hatch,Gas,Volkswagen,Golf V
232.0,3.0,yes,2007.0,13899.0,hatch,Diesel,Mercedes-Benz,Vito
195.0,3.0,yes,2007.0,15200.0,sedan,Diesel,Mercedes-Benz,E-Class
87.0,1.6,yes,2008.0,8900.0,sedan,Petrol,Toyota,Corolla
111.0,2.4,yes,2011.0,17800.0,crossover,Petrol,Mitsubishi,Outlander XL
270.0,2.5,no,2001.0,2650.0,vagon,Diesel,Audi,A6
102.0,2.0,yes,2008.0,10200.0,sedan,Gas,Mitsubishi,Lancer X
150.0,2.4,yes,2007.0,12500.0,sedan,Petrol,Toyota,Camry
200.0,1.6,no,1999.0,2500.0,hatch,Petrol,Audi,A3
219.0,2.7,yes,2006.0,16200.0,crossover,Petrol,Toyota,Land Cruiser Prado
127.0,2.5,yes,2010.0,28000.0,sedan,Petrol,BMW,523
240.0,2.2,no,2004.0,5000.0,sedan,Diesel,Mercedes-Benz,E-Class
154.0,1.6,yes,2008.0,8900.0,sedan,Gas,Toyota,Corolla
182.0,3.0,yes,2008.0,29900.0,crossover,Petrol,BMW,X6
199.0,2.2,yes,2012.0,12950.0,other,Diesel,Mercedes-Benz,Vito
152.0,2.0,yes,2012.0,19999.0,van,Diesel,Volkswagen,Sharan
131.0,1.8,yes,2005.0,10000.0,sedan,Petrol,Audi,A4
93.0,2.0,yes,2012.0,39500.0,vagon,Diesel,BMW,525
123.0,1.4,yes,2008.0,7900.0,other,Petrol,Volkswagen,Polo
460.0,1.9,yes,1997.0,6000.0,van,Diesel,Volkswagen,T4 (Transporter)
