age	job	marital	month	education	default	housing	loan	contact	day_of_week	duration	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
30.0	technician	married	may	university.degree	no	no	no	telephone	mon	165.0	4.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
34.0	blue-collar	married	may	basic.9y	no	yes	no	cellular	tue	264.0	4.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	no
36.0	management	married	jun	unknown	no	no	no	cellular	mon	98.0	2.0	999.0	0.0	nonexistent	-2.9	92.963	-40.8	1.281	5076.2	no
29.0	admin.	single	jul	university.degree	no	yes	no	cellular	mon	333.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
52.0	admin.	divorced	nov	university.degree	no	yes	yes	cellular	tue	183.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
54.0	retired	divorced	jun	basic.4y	no	no	no	telephone	mon	157.0	3.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
31.0	services	married	nov	professional.course	no	no	no	cellular	thu	627.0	3.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
37.0	blue-collar	married	jul	basic.6y	unknown	yes	no	cellular	wed	345.0	10.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
40.0	technician	single	nov	university.degree	no	no	no	cellular	mon	141.0	3.0	999.0	0.0	nonexistent	-3.4	92.649	-30.1	0.714	5017.5	no
43.0	technician	married	may	professional.course	unknown	no	no	cellular	thu	681.0	5.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
35.0	technician	divorced	jun	professional.course	no	no	no	cellular	wed	66.0	1.0	13.0	2.0	failure	-1.7	94.055	-39.8	0.739	4991.6	no
37.0	admin.	single	jul	high.school	no	yes	no	cellular	mon	291.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
35.0	services	married	may	basic.6y	no	no	no	telephone	mon	70.0	6.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
53.0	admin.	married	nov	professional.course	no	yes	yes	cellular	tue	140.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
55.0	blue-collar	married	jun	basic.4y	unknown	no	no	telephone	wed	345.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
40.0	unemployed	married	sep	professional.course	no	no	yes	telephone	fri	91.0	1.0	999.0	0.0	nonexistent	-3.4	92.379	-29.8	0.773	5017.5	yes
28.0	blue-collar	single	apr	high.school	no	yes	no	telephone	thu	240.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.483	5099.1	no
39.0	blue-collar	single	jun	basic.4y	no	no	yes	telephone	fri	396.0	4.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
41.0	blue-collar	married	may	basic.9y	no	no	no	cellular	fri	491.0	1.0	999.0	2.0	failure	-1.8	92.893	-46.2	1.313	5099.1	no
46.0	blue-collar	married	aug	basic.6y	unknown	yes	no	cellular	tue	398.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
52.0	self-employed	married	may	university.degree	unknown	no	no	telephone	mon	175.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
44.0	admin.	single	jul	high.school	no	no	yes	telephone	fri	12.0	1.0	999.0	0.0	nonexistent	-1.7	94.215	-40.3	0.861	4991.6	no
31.0	unemployed	married	nov	high.school	yes	no	no	cellular	tue	111.0	2.0	999.0	1.0	failure	-0.1	93.2	-42.0	4.153	5195.8	no
31.0	blue-collar	married	jul	basic.9y	no	no	no	cellular	wed	129.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
31.0	admin.	married	aug	university.degree	no	no	no	cellular	wed	196.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
35.0	services	married	jul	high.school	no	yes	no	cellular	tue	377.0	4.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
58.0	blue-collar	married	may	basic.4y	no	yes	no	telephone	thu	184.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
38.0	technician	married	mar	professional.course	no	yes	no	cellular	fri	363.0	2.0	10.0	1.0	success	-1.8	92.843	-50.0	1.726	5099.1	yes
51.0	admin.	married	may	basic.4y	unknown	no	no	cellular	tue	516.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
36.0	technician	married	jun	professional.course	no	no	no	telephone	mon	151.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
47.0	blue-collar	married	jun	high.school	unknown	yes	no	telephone	mon	224.0	3.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
49.0	admin.	single	aug	high.school	no	no	no	cellular	thu	103.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
39.0	housemaid	married	aug	basic.4y	no	yes	yes	cellular	fri	215.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
33.0	admin.	single	aug	university.degree	unknown	yes	no	cellular	wed	183.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
66.0	retired	married	mar	professional.course	no	no	yes	cellular	tue	525.0	1.0	21.0	2.0	failure	-1.8	93.369	-34.8	0.655	5008.7	yes
36.0	technician	married	aug	professional.course	no	yes	no	cellular	mon	45.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
46.0	blue-collar	divorced	apr	basic.9y	no	no	no	cellular	tue	332.0	3.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.423	5099.1	no
44.0	services	married	may	professional.course	unknown	yes	no	cellular	thu	428.0	2.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.327	5099.1	no
50.0	technician	married	jun	professional.course	unknown	yes	yes	telephone	fri	705.0	7.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	yes
32.0	services	married	may	professional.course	no	yes	no	telephone	fri	379.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
52.0	housemaid	married	aug	basic.6y	no	yes	no	cellular	fri	268.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
26.0	blue-collar	single	may	high.school	no	no	no	telephone	fri	213.0	4.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
30.0	admin.	single	aug	university.degree	no	no	no	cellular	thu	180.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
34.0	technician	divorced	may	professional.course	no	yes	no	telephone	wed	296.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
30.0	management	married	nov	university.degree	no	yes	yes	cellular	tue	196.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
56.0	retired	married	nov	basic.4y	no	no	no	cellular	fri	163.0	2.0	999.0	1.0	failure	-0.1	93.2	-42.0	4.021	5195.8	no
33.0	blue-collar	married	may	basic.9y	no	yes	no	telephone	wed	76.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
31.0	blue-collar	divorced	may	basic.6y	no	yes	no	telephone	fri	597.0	17.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
47.0	admin.	single	may	unknown	unknown	yes	no	telephone	tue	247.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
46.0	services	married	jun	professional.course	no	no	no	telephone	tue	75.0	3.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
54.0	technician	married	may	basic.4y	no	no	no	telephone	tue	120.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
30.0	technician	single	nov	university.degree	no	no	no	cellular	thu	78.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
40.0	self-employed	married	jul	unknown	unknown	no	no	cellular	mon	143.0	9.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
45.0	services	married	jul	high.school	no	yes	no	telephone	tue	68.0	4.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
45.0	unemployed	married	jun	basic.4y	no	yes	yes	telephone	fri	264.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
55.0	retired	married	jun	high.school	no	yes	no	cellular	fri	136.0	3.0	3.0	1.0	success	-2.9	92.963	-40.8	1.268	5076.2	no
30.0	admin.	married	aug	university.degree	unknown	no	no	cellular	mon	313.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
82.0	housemaid	divorced	jul	basic.4y	no	no	no	cellular	wed	316.0	1.0	999.0	0.0	nonexistent	-1.7	94.215	-40.3	0.881	4991.6	yes
55.0	unknown	married	jul	basic.4y	no	yes	no	cellular	thu	1298.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	yes
39.0	entrepreneur	married	may	basic.9y	no	no	no	telephone	tue	157.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
46.0	technician	married	may	basic.9y	no	yes	no	telephone	fri	1135.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
33.0	blue-collar	single	nov	basic.4y	no	no	no	cellular	fri	60.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
39.0	admin.	single	nov	unknown	no	no	no	cellular	fri	188.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
37.0	blue-collar	married	jul	basic.4y	unknown	yes	no	cellular	fri	97.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
28.0	technician	single	aug	professional.course	no	yes	no	cellular	thu	78.0	3.0	999.0	0.0	nonexistent	-2.9	92.201	-31.4	0.851	5076.2	yes
41.0	technician	divorced	aug	university.degree	no	yes	yes	cellular	fri	116.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
39.0	admin.	married	may	university.degree	no	no	no	telephone	tue	160.0	3.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
27.0	blue-collar	married	may	basic.4y	no	yes	no	telephone	mon	51.0	5.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
39.0	housemaid	married	nov	basic.9y	no	yes	yes	cellular	mon	272.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
46.0	technician	married	nov	professional.course	no	yes	no	cellular	mon	61.0	1.0	999.0	1.0	failure	-0.1	93.2	-42.0	4.191	5195.8	no
38.0	technician	married	mar	professional.course	no	no	no	cellular	thu	119.0	1.0	999.0	0.0	nonexistent	-1.8	92.843	-50.0	1.757	5099.1	no
54.0	technician	single	nov	high.school	no	yes	no	cellular	fri	32.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
25.0	admin.	single	jul	basic.9y	no	no	no	cellular	thu	18.0	29.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
37.0	admin.	married	dec	university.degree	no	no	yes	cellular	mon	206.0	2.0	6.0	1.0	success	-3.0	92.713	-33.0	0.706	5023.5	yes
28.0	self-employed	single	may	basic.9y	no	no	no	telephone	tue	125.0	3.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
53.0	blue-collar	married	aug	basic.4y	unknown	yes	no	cellular	thu	446.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
58.0	blue-collar	married	may	basic.4y	unknown	yes	no	cellular	tue	451.0	2.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.291	5099.1	no
31.0	admin.	single	may	high.school	no	no	no	telephone	thu	132.0	22.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
42.0	services	married	jun	high.school	no	yes	no	telephone	fri	174.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
37.0	blue-collar	married	jul	professional.course	no	yes	no	cellular	mon	340.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
37.0	self-employed	divorced	may	university.degree	no	no	no	cellular	wed	143.0	3.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.334	5099.1	no
24.0	blue-collar	single	may	basic.9y	no	yes	no	cellular	mon	61.0	3.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
33.0	technician	married	jul	professional.course	no	yes	no	telephone	mon	9.0	17.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
59.0	technician	married	may	professional.course	no	yes	no	telephone	fri	1438.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
60.0	retired	married	oct	basic.4y	no	no	no	cellular	mon	82.0	1.0	999.0	0.0	nonexistent	-3.4	92.431	-26.9	0.739	5017.5	no
31.0	admin.	married	aug	university.degree	no	no	no	cellular	wed	209.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
38.0	technician	married	may	professional.course	no	no	no	telephone	tue	101.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
35.0	unknown	single	jul	high.school	unknown	yes	no	cellular	thu	277.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
26.0	admin.	single	aug	university.degree	no	no	no	telephone	mon	1087.0	1.0	3.0	1.0	success	-1.7	94.027	-38.3	0.904	4991.6	yes
52.0	retired	married	nov	university.degree	no	no	no	cellular	mon	147.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
35.0	blue-collar	married	jun	basic.9y	no	no	yes	telephone	mon	782.0	2.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
42.0	admin.	divorced	may	university.degree	no	no	no	telephone	wed	232.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
46.0	unemployed	divorced	jun	basic.9y	no	yes	no	telephone	tue	231.0	2.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
40.0	technician	married	jun	professional.course	no	no	no	telephone	mon	92.0	6.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
58.0	admin.	married	aug	university.degree	no	no	no	cellular	mon	129.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
52.0	blue-collar	married	jul	basic.4y	no	yes	no	cellular	thu	156.0	6.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
30.0	admin.	divorced	nov	university.degree	no	no	yes	cellular	tue	198.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
44.0	blue-collar	married	aug	basic.9y	no	no	no	cellular	mon	135.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
53.0	services	married	may	high.school	unknown	yes	no	telephone	mon	107.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
30.0	management	single	jun	university.degree	no	no	no	telephone	thu	27.0	7.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
43.0	blue-collar	married	jul	basic.6y	no	no	no	cellular	wed	272.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
39.0	services	single	aug	high.school	no	yes	no	cellular	fri	308.0	6.0	999.0	0.0	nonexistent	-1.7	94.027	-38.3	0.898	4991.6	yes
43.0	management	married	aug	basic.9y	no	yes	no	cellular	fri	180.0	1.0	6.0	2.0	failure	-2.9	92.201	-31.4	0.869	5076.2	no
57.0	blue-collar	divorced	may	basic.4y	unknown	yes	no	telephone	tue	47.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
37.0	admin.	single	oct	university.degree	no	no	no	cellular	fri	416.0	2.0	999.0	0.0	nonexistent	-3.4	92.431	-26.9	0.72	5017.5	yes
32.0	technician	married	aug	university.degree	no	no	no	cellular	thu	137.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
40.0	admin.	single	may	professional.course	no	yes	no	cellular	tue	43.0	1.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.344	5099.1	no
41.0	blue-collar	single	jun	unknown	unknown	no	no	telephone	mon	780.0	3.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.947	5228.1	no
46.0	technician	divorced	jun	university.degree	no	no	no	telephone	fri	1288.0	3.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
33.0	services	single	may	high.school	no	yes	no	cellular	thu	367.0	2.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.266	5099.1	no
49.0	management	divorced	may	university.degree	no	no	no	telephone	fri	170.0	7.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
52.0	management	married	aug	high.school	no	no	no	cellular	tue	408.0	1.0	999.0	0.0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	yes
31.0	admin.	single	may	university.degree	no	yes	no	cellular	mon	244.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.354	5099.1	no
32.0	blue-collar	married	jun	basic.9y	no	yes	no	telephone	wed	261.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
37.0	admin.	single	aug	university.degree	no	no	no	cellular	wed	125.0	11.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
45.0	housemaid	married	aug	basic.4y	no	no	no	cellular	thu	76.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
39.0	blue-collar	divorced	may	basic.6y	unknown	yes	yes	telephone	wed	32.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
28.0	blue-collar	single	may	basic.9y	no	no	no	telephone	fri	489.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
45.0	blue-collar	divorced	jul	basic.4y	unknown	yes	no	telephone	fri	168.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
33.0	admin.	married	nov	university.degree	unknown	yes	no	cellular	thu	386.0	2.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
37.0	technician	married	may	professional.course	no	yes	no	telephone	fri	834.0	9.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
34.0	entrepreneur	single	may	university.degree	no	yes	no	cellular	thu	87.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
39.0	services	married	may	basic.9y	no	yes	no	telephone	tue	322.0	3.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
31.0	admin.	single	aug	university.degree	no	yes	yes	telephone	tue	115.0	2.0	999.0	0.0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	no
41.0	management	married	may	high.school	no	yes	no	cellular	mon	180.0	2.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
55.0	admin.	married	oct	high.school	no	no	no	telephone	mon	317.0	2.0	10.0	3.0	success	-1.1	94.601	-49.5	0.977	4963.6	no
49.0	blue-collar	married	may	basic.9y	no	no	no	cellular	tue	135.0	1.0	999.0	2.0	failure	-1.8	92.893	-46.2	1.266	5099.1	no
36.0	admin.	divorced	jul	university.degree	unknown	yes	no	cellular	thu	187.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
26.0	admin.	married	jun	high.school	no	no	no	telephone	fri	120.0	6.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.947	5228.1	no
46.0	admin.	married	aug	university.degree	unknown	no	no	cellular	tue	55.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
38.0	management	divorced	jul	university.degree	no	yes	no	cellular	tue	543.0	9.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
40.0	blue-collar	married	jul	basic.9y	unknown	yes	no	cellular	mon	504.0	4.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
38.0	admin.	married	may	university.degree	no	yes	no	telephone	tue	47.0	5.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
49.0	housemaid	married	jul	professional.course	no	yes	no	cellular	thu	351.0	2.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
51.0	technician	married	aug	professional.course	no	yes	yes	cellular	thu	246.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
41.0	services	divorced	jun	basic.9y	no	yes	no	telephone	thu	163.0	1.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
42.0	blue-collar	married	may	basic.9y	unknown	yes	no	telephone	tue	326.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
32.0	services	married	may	high.school	no	no	no	telephone	thu	175.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
37.0	technician	single	jun	professional.course	unknown	unknown	unknown	telephone	mon	51.0	4.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
46.0	services	married	aug	high.school	no	yes	no	cellular	tue	183.0	3.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
33.0	technician	divorced	may	professional.course	no	no	no	telephone	wed	85.0	4.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
68.0	retired	divorced	oct	professional.course	no	yes	no	cellular	tue	418.0	2.0	999.0	0.0	nonexistent	-3.4	92.431	-26.9	0.728	5017.5	yes
41.0	blue-collar	married	apr	basic.9y	no	yes	no	cellular	fri	69.0	1.0	999.0	1.0	failure	-1.8	93.075	-47.1	1.405	5099.1	no
32.0	admin.	single	aug	university.degree	no	yes	no	cellular	tue	460.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
29.0	admin.	single	may	university.degree	no	no	no	cellular	tue	245.0	6.0	999.0	1.0	failure	-1.8	92.893	-46.2	1.344	5099.1	no
36.0	admin.	married	may	university.degree	no	yes	no	cellular	tue	196.0	1.0	999.0	0.0	nonexistent	-1.8	93.876	-40.0	0.697	5008.7	yes
37.0	admin.	single	aug	university.degree	no	yes	no	cellular	fri	212.0	7.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
57.0	technician	married	aug	high.school	unknown	no	no	cellular	fri	784.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	yes
40.0	blue-collar	single	may	basic.6y	unknown	no	no	telephone	thu	201.0	2.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
36.0	admin.	married	aug	university.degree	no	no	no	cellular	mon	147.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
33.0	unemployed	divorced	aug	professional.course	no	yes	no	cellular	mon	151.0	2.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
53.0	management	married	aug	university.degree	no	yes	yes	telephone	fri	81.0	1.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
56.0	management	married	jul	university.degree	no	yes	no	cellular	tue	90.0	1.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
33.0	management	married	may	professional.course	no	no	no	cellular	thu	578.0	1.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	yes
48.0	admin.	divorced	jul	basic.9y	no	no	no	cellular	tue	1424.0	4.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	yes
38.0	self-employed	married	jun	university.degree	unknown	no	no	telephone	mon	96.0	10.0	999.0	0.0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
22.0	student	single	aug	high.school	no	no	no	cellular	thu	53.0	2.0	3.0	1.0	success	-2.9	92.201	-31.4	0.873	5076.2	no
50.0	admin.	divorced	aug	university.degree	no	yes	no	cellular	tue	23.0	9.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
58.0	retired	married	nov	professional.course	no	no	no	cellular	wed	577.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
56.0	retired	married	aug	professional.course	no	yes	no	cellular	mon	202.0	5.0	999.0	0.0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
53.0	self-employed	divorced	jul	university.degree	no	no	no	cellular	mon	397.0	3.0	999.0	0.0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
41.0	admin.	married	may	university.degree	unknown	yes	no	cellular	fri	114.0	2.0	999.0	0.0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
80.0	retired	divorced	dec	basic.4y	no	no	yes	cellular	fri	720.0	5.0	999.0	1.0	failure	-3.0	92.713	-33.0	0.718	5023.5	no
50.0	management	married	apr	university.degree	no	yes	no	telephone	fri	198.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
33.0	services	single	may	high.school	no	yes	no	telephone	thu	789.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
29.0	technician	single	nov	university.degree	no	no	yes	cellular	thu	57.0	1.0	999.0	0.0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
45.0	self-employed	single	apr	basic.9y	no	yes	no	cellular	wed	156.0	1.0	999.0	0.0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
22.0	blue-collar	single	may	basic.6y	unknown	unknown	unknown	telephone	tue	270.0	1.0	999.0	0.0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
